Time,Country Name,GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",Gross savings (% of GDP) [NY.GNS.ICTR.ZS],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]"
2018,Vanuatu,3125.404999,0.3772540961,116.6337538,4.108704685,39.41626557,,1.809000015,2.776592472,,70.323
2018,"Venezuela, RB",,,,,,,5.021999836,,,72.128
2018,Vietnam,2566.447487,6.016398379,208.3066659,6.321017489,23.11820438,1.159999967,1.159999967,15.99651555,,75.317
2018,Virgin Islands (U.S.),36448.25749,1.853135032,159.8461538,,,,12.42599964,,,79.5195122
2018,West Bank and Gaza,3562.330943,-1.304814192,71.40127545,1.294462944,15.45448217,26.26000023,26.26000023,11.54725188,,73.895
2018,"Yemen, Rep.",758.1452416,-1.59456381,49.30349442,-1.305639607,,,13.14500046,,,66.096
2018,Zambia,1516.368371,1.048033561,74.88836953,1.552313969,41.82582796,12.01000023,12.01000023,6.84776648,,63.51
2018,Zimbabwe,1254.642265,3.356166071,69.44702132,3.96270369,2.358410587,,4.796000004,7.721094294,,61.195
2018,Africa Eastern and Southern,1574.978648,-0.1854055954,54.77644853,1.423045037,19.83010105,,6.731162734,10.63688246,,63.64898804
2018,Africa Western and Central,1704.139603,0.2415308751,44.40520526,2.090054108,18.91958375,,6.04109242,10.45097327,,57.76234679
2018,Arab World,6504.148493,0.4687862411,83.79334085,1.246329433,31.42735329,,10.50233556,11.63109459,,71.80707511
2018,Caribbean small states,10234.21118,1.263453511,,3.764481453,,,8.709369595,10.21276349,,73.63710628
2018,Central Europe and the Baltics,16045.95364,4.69665312,126.2220617,-1.288147447,22.12733785,4.316407385,4.316407385,17.81338874,,76.97682268
2018,Early-demographic dividend,3452.378585,2.33108259,56.14298031,2.044245065,26.49772258,5.928516242,5.636733013,16.777576,,70.48323834
2018,East Asia & Pacific,11297.6018,4.090181116,56.33752338,2.282511073,36.95838703,3.473916219,3.733557946,23.88077627,,76.07158863
2018,East Asia & Pacific (excluding high income),7924.234301,5.817373954,46.3489316,1.880395645,42.0588918,3.506119429,3.792054989,26.67568187,,75.21766316
2018,East Asia & Pacific (IDA & IBRD countries),8012.14971,5.814924125,46.34758435,1.880493186,42.0588918,3.506119429,3.809416136,26.68503263,,75.2562801
2018,Euro area,40038.18717,1.605743973,89.71624146,-0.1024067914,25.32943936,8.170314497,8.170314497,15.02266729,,82.0598817
2018,Europe & Central Asia,25290.33145,1.791845498,84.12869266,-1.190361653,24.67382604,7.005155991,6.896505402,14.21325103,,77.91035086
2018,Europe & Central Asia (excluding high income),8213.360066,2.724352324,64.09151718,1.48356206,27.29192639,7.196746745,6.944385653,14.947464,,73.67534256
2018,Europe & Central Asia (IDA & IBRD countries),8876.153964,3.057939478,69.79073701,1.711988644,26.28825062,6.914768799,6.691823963,15.16570461,,74.03943633
2018,European Union,35737.30125,1.899147548,92.24733728,-0.2138398438,25.28925281,7.266660274,7.266660274,15.15921143,,81.03490546
2018,Fragile and conflict affected situations,1770.231058,0.4851798882,52.07063342,1.489980362,23.26485939,,6.42645262,,,62.19424904
2018,Heavily indebted poor countries (HIPC),984.8605238,1.519481799,54.09886608,3.699576663,22.82851375,,4.686503172,10.65930525,,63.13499116
2018,High income,45240.56275,1.87081877,62.16321333,0.507835321,23.4926816,5.111563237,5.089573747,13.68884246,,80.78733976
2018,IBRD only,6366.562673,3.945585162,51.11020684,1.996701261,32.56242207,5.325145747,5.625807072,21.33017363,,73.41190445
2018,IDA & IBRD total,5080.875749,3.555902541,50.79394113,2.007419214,31.85170711,5.278384758,5.468802594,20.70726977,,71.08065527
2018,IDA blend,1759.496365,1.324572217,38.10181851,1.311813125,18.06322395,,5.792066755,10.57390826,,62.16186739
2018,IDA only,1088.072474,2.919696053,55.19797058,2.871462301,26.11553591,,4.535951439,13.0140609,,65.30456203
2018,IDA total,1313.77412,2.142587224,46.44132379,2.160074157,21.89915734,,4.920315615,11.84624889,,64.24817977
2018,Late-demographic dividend,9805.567547,4.819576292,54.74876549,2.30602801,35.44021252,4.679181787,5.009403463,22.7934923,,76.22687683
2018,Latin America & Caribbean,8905.581337,0.6864420988,48.10505682,3.342680551,16.73425087,7.937756489,7.873814768,15.75394821,,75.4408494
2018,Latin America & Caribbean (excluding high income),8408.174698,0.5605713862,46.53100164,3.420996599,16.68497671,7.951707545,8.017658388,13.15089121,,75.42250137
2018,Latin America & the Caribbean (IDA & IBRD countries),8743.527883,0.74512262,47.39975994,3.340916661,16.73448307,8.050825206,7.977830848,15.33165413,,75.35732803
2018,Least developed countries: UN classification,1053.010576,2.103128299,53.86564154,1.730708334,26.84274497,,4.552063921,12.71727208,,65.03980124
2018,Low & middle income,4933.137291,3.542819674,49.53362514,1.982976131,32.25797462,5.280056376,5.457108636,20.5121354,,71.02162515
2018,Low income,674.3506031,0.8887827192,51.00454005,3.225514158,21.70365752,,4.89272922,10.70833019,,63.38749938
2018,Lower middle income,2267.546848,3.14137287,55.02543063,1.860930361,27.37310455,5.148019814,5.241381883,15.29240984,,68.86963715
2018,Middle East & North Africa,7502.176788,-0.259058785,81.31665729,1.786685128,30.59631922,,9.882142458,11.75746891,,74.08883309
2018,Middle East & North Africa (excluding high income),3447.444185,-1.073343029,64.98093735,1.181170866,,,11.62017369,13.14559954,,73.5873387
2018,Middle East & North Africa (IDA & IBRD countries),3446.056905,-1.069484806,64.91104805,1.179732985,,,11.46252037,13.16444601,,73.58362363
2018,Middle income,5401.503494,3.715536071,49.51463875,1.967668182,32.37580659,5.276722733,5.511434455,20.64898013,,71.861587
2018,North America,61391.26977,2.34544204,30.81818282,1.15023904,19.64382832,4.112751072,4.112751072,11.09141844,,78.98679131
2018,Not classified,,,,,,,,,,
2018,OECD members,39372.83592,1.772124916,56.89121198,0.3976715039,23.06376948,5.4649112,5.4649112,13.72885883,,80.10453371
2018,Other small states,14354.44671,0.1772067906,109.8142752,1.606634877,38.15525451,,9.923449443,10.61731769,,68.54681339
2018,Pacific island small states,4340.020744,1.426641657,100.56071,5.907731448,21.30369078,,2.851626675,8.012527126,,69.9290488
2018,Post-demographic dividend,45492.80202,1.929685856,58.69876149,0.450468643,23.15905077,5.296535579,5.286273426,13.36187872,,80.69375109
2018,Pre-demographic dividend,1462.374181,-0.2525479563,49.10479587,0.689756985,23.64781776,,6.12690082,8.651760066,,60.820942
2018,Small states,13001.15869,0.4315534847,108.0090954,1.998925214,36.52267711,,9.335476341,10.50935317,,69.5410318
2018,South Asia,1894.008884,5.178801401,42.34075025,1.415824111,29.58892763,5.155821435,5.119796324,14.70490423,,69.41226994
2018,South Asia (IDA & IBRD),1894.008884,5.178801401,42.34075025,1.415824111,29.58892763,5.155821435,5.119796324,14.70490423,,69.41226994
2018,Sub-Saharan Africa,1627.11036,0.007321820418,49.94015776,1.705968902,19.42151439,,6.484791635,10.53004765,,61.27303249
2018,Sub-Saharan Africa (excluding high income),1625.820971,0.007943332644,49.83455207,1.689869514,19.42628082,,6.484791635,10.53403581,,61.27199431
2018,Sub-Saharan Africa (IDA & IBRD countries),1627.11036,0.007321820419,49.94015776,1.705968902,19.42151439,,6.484791635,10.53004765,,61.27303249
2018,Upper middle income,9468.932983,4.235320851,47.76700329,2.000982481,33.86968742,5.370637353,5.767452356,22.31460221,,75.74501834
2018,World,11347.33585,2.138546095,57.69045807,1.046226259,26.58866955,5.244524502,5.389808034,16.33083584,,72.57410224
2019,Afghanistan,494.1793499,1.535636674,,0.1244959439,,,11.21700001,7.043181081,,64.833
2019,Albania,5395.659532,2.549358579,76.28705957,7.798722164,14.4998255,11.47000027,11.47000027,6.260872752,,78.573
2019,Algeria,3989.668276,-0.9345558854,51.84171471,0.8041106866,39.07355916,,10.51299953,23.86191483,,76.88
2019,American Samoa,11715.36014,-0.2197379654,156.3271605,,,,,12.19135802,,
2019,Andorra,40897.33087,1.833060593,,,,,,,,
2019,Angola,2809.626088,-3.795607965,64.28857872,-4.583546779,25.52484772,,7.421000004,4.30866654,,61.147
2019,Antigua and Barbuda,17376.64968,3.96278456,139.4101647,7.57100155,26.38342703,,,2.302725433,,77.016
2019,Argentina,10056.63794,-2.994387889,32.21444719,1.474349429,14.28529512,9.840000153,9.840000153,14.46985721,,76.667
2019,Armenia,4604.646324,7.38219728,96.11415413,0.7411992401,9.815573922,18.29999924,18.29999924,11.71149186,,75.087
2019,Aruba,,,,,,,,,,76.293
2019,Australia,54875.28596,0.5711029884,45.84503974,2.809090017,22.52853371,5.159999847,5.159999847,5.615118064,,82.9
2019,Austria,50114.40111,1.04090812,107.4782273,-2.948459382,27.75799005,4.489999771,4.489999771,16.54353279,,81.79268293
2019,Azerbaijan,4805.753718,1.635850414,85.81814541,3.121830561,28.57354797,4.849999905,4.849999905,5.003650963,,73.005
2019,"Bahamas, The",33799.41769,-0.2932253951,71.34316794,2.0099378,26.9362599,,10.06099987,1.241985962,,73.918
2019,Bahrain,23551.93009,-2.322520858,141.7035416,3.884164512,,,1.19599998,17.62192802,,77.292
2019,Bangladesh,1855.740094,7.045288761,36.75929975,0.6306101266,35.72906731,,4.438000202,18.93263301,,72.591
2019,Barbados,18148.49785,-0.2287508401,83.69167115,4.134577243,,8.409999847,8.409999847,,,79.19
2019,Belarus,6837.717826,1.604818192,130.8504061,1.976877774,27.82238987,4.159999847,4.159999847,21.63990615,,74.22682927
2019,Belgium,46591.49161,1.598970017,163.719854,-5.618551633,25.09256403,5.360000134,5.360000134,12.2964518,,81.74634146
2019,Belize,5078.809944,-0.1350662371,110.022797,4.736916189,15.01743523,9.050000191,6.710999966,6.135546655,,74.623
2019,Benin,1219.515506,4.003089135,63.68133231,1.516207775,21.71942726,,1.470000029,9.86572844,,61.771
2019,Bermuda,117098.4463,0.4693208779,75.86105394,0.0586552675,39.1734617,,,0.5117106062,,81.86658537
2019,Bhutan,3322.863329,4.549737285,82.12860548,0.5131363166,21.37668783,,2.502000093,7.10560426,,71.777
2019,Bolivia,3552.068143,0.7965160936,56.39730667,-0.5297350114,14.11479252,3.819999933,3.819999933,10.48950355,,71.513
2019,Bosnia and Herzegovina,6119.762345,3.545337395,95.67115021,2.166756577,19.17116997,15.68999958,15.68999958,12.93772654,,77.401
2019,Botswana,7203.064221,0.7736375494,83.75463076,0.5641117624,30.99518982,22.61000061,22.61000061,6.140898384,,69.592
2019,Brazil,8897.552966,0.6518534458,28.45593732,3.683753199,12.5423269,12.05000019,11.93000031,10.14100394,,75.881
2019,British Virgin Islands,,,,,,,,,,
2019,Brunei Darussalam,31085.96193,2.829690022,108.5096584,2.771141484,53.55344169,6.920000076,6.920000076,13.6022193,,75.86
2019,Bulgaria,9879.268533,4.772502064,124.6404301,3.223154012,24.2889721,4.230000019,4.230000019,,,74.91463415
2019,Burkina Faso,796.1152068,2.724072125,58.66416724,1.007346446,16.86677862,,4.69299984,10.01852791,,61.577
2019,Burundi,228.2135892,-1.294768236,41.85736024,0.03971061861,,,1.588999987,,,61.584
2019,Cabo Verde,3603.775241,4.481830156,115.9071556,5.211253217,35.24677401,11.28999996,12.21899986,6.637511131,,72.981
2019,Cambodia,1643.121389,5.516808289,123.5565238,13.52202109,27.12303432,1.220000029,0.1469999999,16.27677627,,69.823
2019,Cameroon,1533.095688,0.8353337509,43.37851325,2.583196349,14.39895778,,3.638000011,12.82578021,,59.292
2019,Canada,46338.34096,0.4481323914,65.41236208,2.78685844,20.01542161,5.659999847,5.659999847,,,82.04878049
2019,Cayman Islands,91392.64259,2.576691617,114.9612215,16.59295468,,,,0.9073113765,,
2019,Central African Republic,467.9080323,1.289461367,52.2016,1.153045639,,,5.623000145,18.10101726,,53.283
2019,Chad,709.5400432,0.2096645123,74.57052556,5.007877903,,,1.123000026,2.854010194,,54.239
2019,Channel Islands,,,,,,,6.413000107,,,83.086
2019,Chile,14741.7144,-0.2450357569,56.874463,4.505104336,19.20627011,7.289999962,7.289999962,10.13971111,,80.181
2019,China,10143.83817,5.574533127,35.89009612,1.310718781,43.77302796,5.150000095,4.519999981,26.77472177,,76.912
2019,Colombia,6424.979492,1.889274487,37.52133361,4.325250852,16.15447891,9.960000038,9.960000038,10.9161178,,77.287
2019,Comoros,1401.542312,-0.4652789317,42.30355323,0.3606363542,8.144416911,,8.081999779,,,64.321
2019,"Congo, Dem. Rep.",580.7168706,1.110159543,56.62016072,2.680504368,17.5043216,,4.451000214,20.00933556,,60.681
2019,"Congo, Rep.",2369.729494,-2.614952335,126.9556106,26.39996478,,,20.62199974,8.059074255,,64.57
2019,Costa Rica,12693.82796,1.281513711,66.13692655,4.243654592,13.48276256,11.48999977,11.48999977,11.75525877,,80.279
2019,Cote d'Ivoire,2276.332394,3.557682501,46.40091446,1.450101603,17.55413939,,3.318000078,11.7846369,,57.783
2019,Croatia,15311.7669,4.056979224,101.8036425,6.272031313,24.39208841,6.619999886,6.619999886,11.9159365,,78.42439024
2019,Cuba,9125.878679,-0.1237730417,22.82070619,,,,1.735000014,12.47921259,,78.802
2019,Curacao,19701.27038,-2.237297707,,2.522282837,,,,7.446227587,,
2019,Cyprus,29206.07672,3.864532641,150.9743158,163.0435573,14.62757465,7.070000172,7.070000172,5.464785851,,80.982
2019,Czech Republic,23660.14881,2.624557435,141.7991803,4.258298877,26.95877966,2.00999999,2.00999999,22.62157646,,79.12926829
2019,Denmark,59775.7351,1.749614095,110.6068039,-1.093831002,30.77358852,5.019999981,5.019999981,13.70869763,,81.20243902
2019,Djibouti,3414.916178,6.150547468,296.13878,5.263736896,26.23310327,,26.35700035,2.765488598,,67.112
2019,Dominica,8516.280039,7.298747974,,10.30881501,,,,2.253580838,,
2019,Dominican Republic,8282.117131,3.958404175,51.01114492,3.180974427,24.31048199,6.179999828,6.360000134,13.75880291,,74.081
2019,Ecuador,6222.524653,-1.653249634,46.07682119,0.9008726599,25.52375001,3.809999943,3.809999943,14.66885585,,77.01
2019,"Egypt, Arab Rep.",3019.092283,3.492046874,43.2404502,2.972836963,15.18327142,7.849999905,7.840000153,15.91269958,,71.99
2019,El Salvador,4167.730939,1.862065946,75.97683132,2.588749059,16.26402933,4.170000076,4.170000076,15.51147986,,73.317
2019,Equatorial Guinea,8419.933336,-9.23893173,94.50575595,3.961426798,,,8.678999901,23.23657457,,58.735
2019,Eritrea,,,,,,,5.993999958,,,66.321
2019,Estonia,23397.12001,3.710285764,143.9371109,9.866417057,29.9317155,4.449999809,4.449999809,13.11245844,,78.49756098
2019,Eswatini,3915.643467,1.553151125,88.61504499,2.846531264,15.56645484,,22.83699989,29.56069202,,60.194
2019,Ethiopia,855.7608852,5.604369736,28.81530101,2.657360635,29.03045172,,2.325999975,5.594368896,,66.597
2019,Faroe Islands,64225.2649,,106.8732165,,,,,6.324548572,,82.74634146
2019,Fiji,6175.890653,-1.168767515,106.5638221,5.863669962,16.41062057,,4.447999954,10.31753028,,67.444
2019,Finland,48628.64176,1.109278713,79.60742458,5.81422413,23.8645134,6.690000057,6.690000057,14.41263779,,81.78536585
2019,France,40578.64429,1.620358453,64.14147319,2.106467776,23.65845933,8.409999847,8.409999847,10.00781495,,82.57804878
2019,French Polynesia,,2.375694101,53.9833242,,,,12.29599953,,,77.657
2019,Gabon,7766.996554,1.371169209,73.42808945,9.204098146,,,20.74200058,18.80256883,,66.467
2019,"Gambia, The",772.0459142,3.09684345,53.29969086,3.92177459,17.89334546,,9.498000145,3.789431912,,62.05
2019,Georgia,4697.983652,5.162618817,118.5993683,7.816786339,19.75280813,11.56999969,11.56999969,8.868100811,,73.767
2019,Germany,46794.89929,0.8278647792,87.59966603,1.739025569,29.63650535,3.140000105,3.140000105,19.43915816,,80.94146341
2019,Ghana,2246.625578,4.229181264,76.82480183,5.677452823,18.60781572,,4.315999985,10.16121861,,64.074
2019,Gibraltar,,,,,,,,,,
2019,Greece,19133.75776,1.910891048,81.99083559,2.43713307,10.28810039,17.30999947,17.30999947,7.991112663,,81.93902439
2019,Greenland,53041.30331,1.313471181,89.87923458,,,,,4.296674677,,
2019,Grenada,10827.43529,0.2382096425,,16.40800645,,,,3.371983214,,72.397
2019,Guam,38040.58699,1.604283733,77.82840981,,,,5.514999866,,,80.074
2019,Guatemala,4638.634943,2.258711898,45.59652232,1.518212035,16.61801641,2.190000057,2.190000057,13.80207857,,74.302
2019,Guinea,1058.143368,2.6933842,72.24689395,0.3285528096,8.404206885,5.019999981,5.019999981,8.61095717,,61.602
2019,Guinea-Bissau,749.453747,1.964201464,55.37258558,4.977547013,11.55270522,,6.035999775,,,58.322
2019,Guyana,6609.51128,4.845497408,,32.76494898,,13.52000046,13.99199963,5.049182881,,69.906
2019,Haiti,1312.770636,-2.90574712,49.16199704,0.5072420852,18.64747075,,13.91499996,17.01050143,,64.001
2019,Honduras,2556.456891,0.9826616799,98.02758971,3.833334359,20.5662165,5.699999809,5.699999809,16.35106617,,75.27
2019,"Hong Kong SAR, China",48354.47337,-2.418395612,353.7946818,16.05970567,24.03923094,2.930000067,2.930000067,1.032356498,,85.07804878
2019,Hungary,16735.65978,4.601390464,161.2362202,60.0615915,27.63335048,3.420000076,3.420000076,17.4854478,,76.02195122
2019,Iceland,68941.46223,0.2069352749,84.09086544,-2.238593334,24.03894785,3.50999999,3.50999999,8.622123517,,82.56097561
2019,India,2100.751461,2.992664406,39.38677104,1.763127508,29.88492591,5.269999981,5.269999981,13.32744188,,69.656
2019,Indonesia,4135.201531,3.871444142,37.44877929,2.23337923,30.90105165,3.589999914,3.619999886,19.70369067,,71.716
2019,"Iran, Islamic Rep.",3114.622753,-8.036286274,56.17306211,0.5839404805,,10.73999977,10.73999977,14.78214329,,76.677
2019,Iraq,5980.626918,3.595620067,68.56117903,-1.308224952,37.73958961,,12.86299992,2.124247143,,70.604
2019,Ireland,80886.61574,3.491900991,252.3350621,-11.68395104,35.39030271,4.949999809,4.949999809,32.01058122,,82.30243902
2019,Isle of Man,86481.55259,-0.3567017485,,,,,,2.142831592,,
2019,Israel,43951.24773,1.811358909,56.83536217,4.36315418,24.92024928,3.799999952,3.799999952,11.28639859,,82.80487805
2019,Italy,33641.63375,1.574737716,59.95286514,1.551978938,21.38531052,9.949999809,9.949999809,14.87201569,,83.19756098
2019,Jamaica,5369.498371,0.4329121168,90.11060763,4.203305436,22.70625896,4.989999771,7.690000057,7.738459359,,74.475
2019,Japan,40777.6087,0.4800882002,34.76097829,0.7793773409,29.34483507,2.400000095,2.400000095,20.30669895,,84.35634146
2019,Jordan,4405.487109,0.5790464628,85.68804611,1.63970972,10.09161673,16.80999947,16.80999947,17.70205611,,74.526
2019,Kazakhstan,9812.595808,3.16101154,64.85861655,2.046944927,26.6713826,4.800000191,4.800000191,11.46636407,,73.18
2019,Kenya,1912.647867,2.622086845,31.70395179,1.325076293,13.86565155,5.010000229,5.010000229,7.876767293,,66.699
2019,Kiribati,1601.861869,2.36588746,,-0.2963401747,,8.600000381,,3.569668513,,68.369
2019,"Korea, Dem. People's Rep.",,,,,,,2.59100008,,,72.274
2019,"Korea, Rep.",31936.79635,2.041374651,75.75713897,0.5833938606,34.78038233,3.75,3.75,25.22222287,,83.22682927
2019,Kosovo,4416.108358,5.237433159,85.75340851,3.608682464,28.87963341,26,,12.86269666,,72.49512195
2019,Kuwait,32373.25112,-1.237854086,98.18294424,0.3785828448,32.27022223,,2.167000055,7.173064814,,75.489
2019,Kyrgyz Republic,1374.032105,2.439335207,99.37307655,4.552631191,24.05118583,5.329999924,6.918000221,14.7110326,,71.6
2019,Lao PDR,2635.800015,3.869747641,,3.998063395,,,0.8519999981,7.548607766,,67.923
2019,Latvia,17926.84159,3.199320082,120.3790902,3.169965191,22.5867656,6.309999943,6.309999943,10.61112488,,75.23902439
2019,Lebanon,7578.172368,-7.107153733,61.09264136,3.954632291,-3.512555824,11.35000038,11.35000038,7.413282638,,78.93
2019,Lesotho,1113.37214,-1.175467998,140.9819042,1.510117321,20.16475356,22.44000053,22.44000053,16.46868541,,54.331
2019,Liberia,672.3404992,-4.806127324,,2.611211949,,,3.015000105,,,64.104
2019,Libya,7685.948132,1.039878866,100.5648014,0.001919711808,,,19.65500069,,,72.913
2019,Liechtenstein,175813.8756,,,,,,,,,83.04146341
2019,Lithuania,19575.76848,4.850949754,149.3686741,6.278727375,21.04523432,6.260000229,6.260000229,16.09915049,,76.13414634
2019,Luxembourg,113218.7133,1.276272647,380.1042071,21.0719712,15.92200518,5.590000153,5.590000153,4.934836387,,82.44634146
2019,"Macao SAR, China",86197.36569,-3.853485682,114.3922968,11.78968192,47.79058811,1.75,1.75,0.5591093754,,84.244
2019,Madagascar,522.9895243,1.674120161,62.60132305,3.362798349,16.0148454,,1.856999993,10.09005135,,67.041
2019,Malawi,591.8463896,2.699812282,,0.5012794181,,,5.751999855,11.53793265,,64.263
2019,Malaysia,11432.823,3.06080886,122.9944414,2.506300607,24.54077993,3.25999999,3.25999999,21.40306657,,76.156
2019,Maldives,10561.61351,3.813201205,147.8941828,17.13762921,17.38633005,5.340000153,5.340000153,2.053212669,,78.921
2019,Mali,879.0431873,1.663955253,63.65870276,4.170303008,,,7.441999912,6.612924733,,59.306
2019,Malta,30186.19596,1.47093023,271.4356757,27.96295579,28.30455334,3.619999886,3.619999886,7.278101834,,82.6
2019,Marshall Islands,4073.10983,5.957171986,148.7649408,1.744423003,,6.429999828,,4.710430289,,
2019,Mauritania,1743.302901,2.899922064,89.18574048,-11.19897234,36.01864534,,10.39299965,5.742404757,,64.925
2019,Mauritius,11097.16898,2.979170021,92.13935061,3.356318662,18.29290308,6.329999924,6.329999924,10.95344945,,74.23585366
2019,Mexico,9950.45008,-1.260115672,77.8828591,2.320967609,23.65033508,3.480000019,3.480000019,17.32449135,,75.054
2019,"Micronesia, Fed. Sts.",3585.392449,0.1338129449,105.9655622,,,,,0.4928721985,,67.883
2019,Moldova,4491.688827,5.365698497,85.90237785,4.23341768,16.09585561,5.099999905,5.099999905,10.63683882,,71.901
2019,Monaco,189487.1471,6.123770179,,,,,,,,
2019,Mongolia,4404.84583,3.802940082,124.3965146,17.19893953,20.25862666,10.02999973,5.43900013,7.069555547,,69.87
2019,Montenegro,8910.650834,4.096236943,108.8445841,7.534086186,17.68693506,15.13000011,15.11999989,3.718067729,,76.884
2019,Morocco,3235.00066,1.340397041,87.22551756,1.435570784,27.79938561,,9.279999733,14.89712927,,76.68
2019,Mozambique,506.6416391,-0.6168653681,115.8407066,14.17491392,18.29928806,,3.46600008,8.832160852,,60.854
2019,Myanmar,1271.111575,6.084612683,60.68898922,2.526413344,29.77384119,0.5,0.5,24.76031656,,67.134
2019,Namibia,5009.685904,-2.724661367,83.47486275,-1.412189678,12.59712981,,19.98800087,12.56502849,,63.708
2019,Nauru,11029.73558,-0.7989594946,98.79518072,,,,,,,
2019,Nepal,1194.956876,4.744512715,49.24952659,0.5428019798,42.18751605,,3.096999884,4.981441389,,70.778
2019,Netherlands,52476.27325,1.289889121,155.2706766,-18.60015975,31.46590243,3.380000114,3.380000114,10.77442485,,82.01219512
2019,New Caledonia,34788.52928,,,7.011566587,,,14.90999985,,,77.63414634
2019,New Zealand,42755.21626,0.0275641487,54.09169962,1.372076567,21.05782566,4.110000134,4.110000134,,,81.70731707
2019,Nicaragua,1926.699694,-4.852108646,94.56673968,3.988512251,23.41500727,,5.210999966,13.56405148,,74.485
2019,Niger,554.0993893,1.997062626,37.71436553,5.552201672,24.96291642,,0.55400002,7.330979715,,62.42
2019,Nigeria,2229.858652,-0.3797524022,34.02387783,0.5143929317,22.44440024,10.69999981,8.529999733,11.5223587,,54.687
2019,North Macedonia,6070.388054,3.886552146,138.5762318,4.358924934,31.53427286,17.26000023,17.26000023,13.18857255,,75.797
2019,Northern Mariana Islands,20659.64029,-11.64579119,104.0609137,,,,,,,
2019,Norway,75719.7529,0.06799262618,71.04440486,4.032639237,32.7305194,3.690000057,3.690000057,6.181057639,,82.90731707
2019,Oman,17700.70349,-4.021127167,86.47613366,4.970259367,22.02617885,,1.84800005,8.02938032,,77.861
2019,Pakistan,1288.556325,-0.8808181002,30.34716272,0.800554414,12.36421857,4.829999924,3.542000055,12.41922278,,67.273
2019,Palau,15232.48708,-2.386734826,,8.023340627,,,,1.057622174,,
2019,Panama,15774.25494,1.292536373,84.98234009,6.645170492,28.96788897,6.409999847,4.725999832,5.7233104,,78.506
2019,Papua New Guinea,2820.306397,2.459006934,,-3.638814762,,,2.448999882,1.69149139,,64.501
2019,Paraguay,5380.963322,-1.65407082,71.36226688,1.57289966,21.84201188,6.590000153,6.590000153,18.78315286,,74.254
2019,Peru,7027.612207,0.5654743476,46.78927599,2.76318969,19.3756357,3.380000114,3.380000114,12.99988459,,76.736
2019,Philippines,3485.340844,4.680376447,68.84184226,2.301175741,31.75518964,2.24000001,2.24000001,18.5164544,,71.231
2019,Poland,15732.20313,4.770539442,106.0353245,2.820282627,20.05104422,3.279999971,3.279999971,16.51583661,,77.85609756
2019,Portugal,23330.81729,2.658392606,86.56471741,4.300252034,18.39227843,6.460000038,6.460000038,11.89529572,,80.68292683
2019,Puerto Rico,32850.54861,1.474010583,,,,8.300000191,8.300000191,47.25853218,,79.9285122
2019,Qatar,62276.42869,-1.103232409,90.04637555,-1.594725376,46.15070294,0.1000000015,0.1000000015,8.333572684,,80.227
2019,Romania,12899.34611,4.73858787,84.88779508,2.947572771,18.73997238,3.910000086,3.910000086,16.98875854,,75.45853659
2019,Russian Federation,11497.64925,2.078811309,49.44437965,1.894858985,26.68901961,4.5,4.5,12.99133379,,73.08390244
2019,Rwanda,820.1492886,6.643583949,57.93135159,2.541261012,11.13034269,15.30000019,1.09800005,8.374797955,,69.024
2019,Samoa,4322.868457,3.868764616,89.47544984,-0.25572739,,,8.406000137,6.040816039,,73.321
2019,San Marino,47731.20854,2.132852518,307.2647781,,,5.800000191,,30.59027596,,
2019,Sao Tome and Principe,1987.579702,0.3020782715,,5.659892909,,,14.14400005,5.913906746,,70.385
2019,Saudi Arabia,23139.79798,-1.325032136,63.65975795,0.5753801359,33.59708141,5.639999866,5.672999859,12.54002666,,75.133
2019,Senegal,1430.148259,1.570496799,62.83079759,4.571582634,,2.859999895,2.859999895,14.76275226,,67.941
2019,Serbia,7417.203649,4.893094256,111.9545975,8.286467411,18.30132502,10.39000034,10.39000034,13.68195214,,75.68536585
2019,Seychelles,16213.48076,0.2964824301,178.6582511,16.03954855,12.79445317,2.970000029,,6.187423468,,73.94390244
2019,Sierra Leone,521.7548367,3.057634091,56.1906504,8.400371126,-2.804786573,,4.649000168,1.951559878,,54.696
2019,Singapore,65640.70795,0.192150836,323.5176053,32.16983711,40.05164281,3.099999905,3.099999905,19.45434624,,83.49756098
2019,Sint Maarten (Dutch part),,,,,,,,,,
2019,Slovak Republic,19303.54566,2.466609371,184.1306931,2.165384218,21.03062709,5.75,5.75,19.72990546,,77.47073171
2019,Slovenia,25942.95477,2.534090905,159.2763226,3.971174061,26.70118133,4.449999809,4.449999809,20.65996642,,81.2804878
2019,Solomon Islands,2344.048976,-1.359212002,85.15545858,2.088225852,2.841637735,,0.7549999952,,,72.996
2019,Somalia,419.3948077,5.039205068,101.193906,6.901689959,,21.36000061,18.82799911,,,57.397
2019,South Africa,6624.761865,-1.196091441,54.15024625,1.318804454,13.46573708,28.46999931,28.46999931,12.32570205,,64.131
